Order ID,Product ID,Sales,Quantity,Discount,Profit
CA-2015-125066,OFF-AR-10003582,56.30,2.00,0.00,15.76
US-2015-114741,OFF-PA-10000048,6.48,1.00,0.00,3.11
US-2015-114741,OFF-ST-10000078,1325.85,5.00,0.00,238.65
US-2015-114741,OFF-LA-10004853,14.94,3.00,0.00,6.87
CA-2017-133263,OFF-BI-10001153,34.54,1.00,0.00,17.27
CA-2017-133263,TEC-CO-10001449,2999.95,5.00,0.00,1439.98
CA-2017-133263,OFF-BI-10000474,64.12,4.00,0.00,30.78
CA-2017-157966,OFF-AR-10000799,19.46,4.00,0.20,2.19
CA-2017-157966,TEC-MA-10002109,209.99,2.00,0.30,9.00
CA-2017-157966,OFF-AR-10003338,29.76,5.00,0.20,1.86
CA-2017-157966,FUR-CH-10003606,89.77,1.00,0.30,-2.56
CA-2017-157966,TEC-CO-10001449,959.98,2.00,0.20,335.99
CA-2017-157966,OFF-PA-10001934,15.55,3.00,0.20,5.64
CA-2017-157966,TEC-PH-10001527,34.36,1.00,0.20,-7.30
CA-2014-151162,OFF-PA-10001033,98.38,3.00,0.20,35.66
CA-2014-151162,OFF-BI-10003719,29.94,4.00,0.70,-23.95
CA-2014-151162,OFF-PA-10003036,17.47,3.00,0.20,5.68
CA-2014-151162,TEC-PH-10001870,36.74,1.00,0.40,-9.18
CA-2014-151162,TEC-PH-10001809,179.94,2.00,0.40,-44.99
CA-2016-136686,FUR-FU-10004864,383.64,6.00,0.00,122.76
CA-2016-136686,OFF-AP-10002350,56.52,3.00,0.00,15.83
CA-2017-137498,OFF-AR-10003829,6.56,2.00,0.00,1.90
CA-2017-137498,FUR-CH-10003833,243.92,5.00,0.20,-15.25
CA-2017-137498,OFF-PA-10000143,47.52,9.00,0.00,22.81
CA-2017-163818,FUR-FU-10000076,19.98,1.00,0.00,8.59
CA-2016-161158,OFF-AR-10000462,8.00,5.00,0.00,3.44
CA-2014-116673,FUR-FU-10003829,6.16,2.00,0.00,1.97
CA-2017-105333,OFF-ST-10002182,83.56,4.00,0.00,1.67
CA-2017-105333,TEC-PH-10001468,546.06,3.00,0.00,163.82
CA-2017-105333,OFF-ST-10001809,269.49,3.00,0.00,5.39
CA-2015-149993,OFF-FA-10001561,10.90,5.00,0.00,3.60
CA-2014-168158,OFF-BI-10001759,6.10,2.00,0.20,2.21
CA-2016-115224,OFF-ST-10000615,34.05,3.00,0.00,9.53
CA-2016-115224,OFF-ST-10003816,352.38,2.00,0.00,81.05
CA-2014-164742,FUR-CH-10002880,245.98,2.00,0.00,27.06
CA-2014-164742,OFF-BI-10004738,18.94,1.00,0.00,9.47
US-2017-108014,OFF-BI-10003984,59.91,7.00,0.70,-45.93
CA-2017-160325,TEC-PH-10000984,391.98,2.00,0.00,109.75
CA-2017-160325,TEC-PH-10001944,437.85,3.00,0.00,131.36
CA-2015-159779,OFF-BI-10002735,68.62,2.00,0.00,32.25
CA-2017-151176,OFF-SU-10001165,25.02,3.00,0.00,6.51
CA-2017-151176,OFF-AR-10000614,10.71,3.00,0.00,2.78
CA-2014-108903,OFF-AR-10004010,55.98,2.00,0.20,4.20
CA-2014-108903,OFF-EN-10004030,14.48,5.00,0.20,4.89
CA-2014-108903,TEC-AC-10003023,142.49,3.00,0.20,-3.56
CA-2016-117919,OFF-ST-10003572,14.16,1.00,0.20,1.06
CA-2016-117919,OFF-PA-10004353,79.92,5.00,0.20,27.97
CA-2015-142475,OFF-BI-10003718,590.35,6.00,0.20,206.62
CA-2016-134516,FUR-FU-10001546,17.09,2.00,0.20,1.07
CA-2016-134516,FUR-CH-10002880,98.39,1.00,0.20,-11.07
CA-2017-105193,OFF-AR-10001547,11.05,5.00,0.00,2.98
CA-2015-168634,OFF-AP-10001626,7.78,2.00,0.00,2.02
CA-2017-117198,TEC-AC-10003033,659.90,2.00,0.00,217.77
CA-2015-145828,TEC-AC-10002323,53.04,3.00,0.20,-4.64
CA-2017-121027,TEC-AC-10002049,843.90,2.00,0.00,371.32
CA-2017-121027,TEC-AC-10002253,1496.16,9.00,0.00,224.42
CA-2016-147431,OFF-ST-10003994,117.96,2.00,0.00,5.90
CA-2016-158001,OFF-AR-10002399,21.30,5.00,0.00,8.73
CA-2016-158001,OFF-AP-10002118,1040.80,5.00,0.00,281.02
CA-2016-158001,OFF-AR-10001954,29.34,6.00,0.00,7.92
CA-2017-125745,FUR-FU-10001591,19.52,2.00,0.20,5.37
CA-2015-101154,OFF-ST-10004186,443.92,4.00,0.00,8.88
US-2016-124163,TEC-AC-10001908,499.95,5.00,0.00,174.98
US-2016-124163,OFF-AR-10000817,3.04,1.00,0.00,1.03
US-2016-124163,FUR-CH-10004218,201.96,2.00,0.00,50.49
US-2016-124163,FUR-FU-10000755,68.64,11.00,0.00,17.16
CA-2016-121748,TEC-AC-10003063,100.00,4.00,0.00,21.00
CA-2016-121748,TEC-AC-10002637,359.98,2.00,0.00,21.60
CA-2014-126683,FUR-FU-10001706,6.16,2.00,0.00,2.96
CA-2014-126683,FUR-TA-10002958,2348.82,9.00,0.00,399.30
CA-2017-148810,OFF-LA-10004689,13.87,6.00,0.20,4.68
CA-2017-148810,FUR-CH-10001545,273.55,3.00,0.20,-13.68
US-2016-146066,FUR-TA-10002530,815.29,9.00,0.40,-339.71
CA-2014-127614,TEC-AC-10001432,234.45,3.00,0.00,103.16
CA-2014-127614,FUR-TA-10003715,1256.22,6.00,0.00,75.37
CA-2014-127614,OFF-BI-10003291,17.46,2.00,0.00,8.21
CA-2016-101742,OFF-BI-10004187,10.53,7.00,0.20,3.68
CA-2015-134943,OFF-BI-10000666,152.80,5.00,0.00,76.40
CA-2017-123022,OFF-BI-10002225,82.56,5.00,0.20,28.90
CA-2017-123022,TEC-AC-10000474,284.97,3.00,0.00,85.49
CA-2017-113208,FUR-FU-10004245,60.84,3.00,0.00,23.12
CA-2014-154893,FUR-CH-10004287,1325.76,6.00,0.20,149.15
CA-2014-154893,FUR-CH-10000595,572.16,3.00,0.20,35.76
CA-2014-147900,OFF-PA-10003063,28.80,9.00,0.20,10.08
CA-2017-106355,OFF-AR-10000246,11.12,4.00,0.00,2.89
CA-2016-127985,FUR-FU-10003274,7.04,4.00,0.00,3.10
CA-2015-166604,OFF-EN-10004147,17.94,3.00,0.00,8.79
CA-2017-120719,OFF-BI-10002103,34.76,5.00,0.20,11.30
CA-2017-127117,FUR-FU-10004018,74.45,5.00,0.00,20.10
CA-2015-104241,FUR-FU-10001473,192.22,14.00,0.00,69.20
CA-2017-168179,OFF-PA-10001800,19.44,3.00,0.00,9.33
CA-2017-142342,OFF-PA-10004609,32.40,5.00,0.00,15.55
CA-2017-142342,OFF-EN-10002592,57.90,5.00,0.00,28.95
CA-2017-142342,OFF-ST-10002957,10.56,2.00,0.00,0.00
CA-2017-142342,FUR-BO-10002613,1194.17,5.00,0.15,210.74
CA-2017-109099,OFF-PA-10001033,40.99,1.00,0.00,20.09
US-2014-134187,OFF-AR-10000940,2.94,1.00,0.00,0.79
CA-2016-145261,OFF-BI-10001670,45.24,4.00,0.70,-30.16
CA-2016-145261,OFF-AR-10004078,18.69,4.00,0.20,2.34
CA-2016-145261,OFF-PA-10003036,11.65,2.00,0.20,3.79
CA-2016-145261,TEC-AC-10000991,112.78,3.00,0.20,-8.46
CA-2016-145261,FUR-TA-10002530,377.45,5.00,0.50,-264.22
CA-2016-145261,OFF-LA-10000407,15.94,4.00,0.20,5.18
CA-2016-145261,TEC-PH-10004833,28.68,3.00,0.20,-7.17
CA-2016-108875,FUR-FU-10002671,21.44,2.00,0.20,7.50
CA-2016-108875,OFF-ST-10001370,511.06,9.00,0.20,-95.82
CA-2016-141957,OFF-AR-10000914,18.66,2.00,0.20,1.40
CA-2016-141957,OFF-BI-10001116,11.09,7.00,0.70,-8.13
CA-2016-141957,OFF-ST-10002276,66.69,1.00,0.20,4.17
CA-2016-141957,OFF-ST-10004340,99.49,2.00,0.20,8.71
CA-2016-142405,OFF-LA-10004093,14.62,2.00,0.00,6.87
CA-2016-142405,OFF-BI-10004728,53.98,14.00,0.20,17.54
CA-2016-142405,TEC-AC-10003095,389.97,3.00,0.00,132.59
CA-2015-141012,FUR-FU-10003192,355.36,4.00,0.00,92.39
CA-2015-141012,TEC-PH-10004522,140.38,3.00,0.20,8.77
CA-2017-127922,OFF-EN-10003068,15.84,2.00,0.20,5.54
CA-2017-127922,OFF-PA-10001204,8.45,2.00,0.20,2.64
CA-2016-146318,OFF-PA-10003953,12.96,2.00,0.00,6.22
CA-2014-135993,TEC-PH-10001552,57.41,6.00,0.20,5.74
CA-2014-135993,TEC-AC-10004877,27.60,4.00,0.00,2.21
CA-2014-126802,FUR-FU-10000193,38.98,3.00,0.60,-50.67
CA-2016-143924,OFF-FA-10000735,20.44,7.00,0.00,9.20
CA-2016-143924,OFF-PA-10002120,109.92,2.00,0.00,53.86
CA-2016-141551,OFF-BI-10001249,6.38,1.00,0.00,2.93
CA-2016-141551,OFF-PA-10001569,6.48,1.00,0.00,3.11
CA-2014-164315,OFF-PA-10004248,15.84,3.00,0.00,7.13
CA-2014-164315,TEC-PH-10001128,1049.93,7.00,0.00,293.98
CA-2014-164315,OFF-AP-10003842,154.90,5.00,0.00,40.27
CA-2015-131072,OFF-BI-10002794,98.35,3.00,0.20,35.65
CA-2014-131541,OFF-FA-10000621,14.32,5.00,0.20,5.19
CA-2014-131541,FUR-FU-10003623,129.89,6.00,0.20,12.99
CA-2014-131541,OFF-EN-10000781,48.94,7.00,0.20,16.52
CA-2015-119550,FUR-CH-10002044,275.06,3.00,0.30,-90.38
US-2015-138093,OFF-AR-10000817,27.36,9.00,0.00,9.30
US-2015-138093,OFF-PA-10001509,44.75,5.00,0.00,20.59
US-2015-138093,TEC-PH-10004667,134.99,1.00,0.00,36.45
US-2015-138093,OFF-PA-10000143,26.40,5.00,0.00,12.67
US-2015-138093,FUR-CH-10000785,542.94,3.00,0.00,141.16
CA-2016-126165,FUR-TA-10001676,71.09,2.00,0.20,-1.78
CA-2017-126123,OFF-BI-10000309,27.40,9.00,0.80,-42.46
CA-2017-126123,OFF-BI-10004224,13.46,1.00,0.80,-23.55
CA-2016-143441,OFF-LA-10002312,11.84,1.00,0.20,4.44
CA-2017-148320,OFF-PA-10003022,35.88,6.00,0.00,17.58
CA-2016-125661,OFF-EN-10001532,40.75,3.00,0.20,15.28
CA-2016-125661,TEC-AC-10004855,139.96,5.00,0.20,-22.74
US-2014-123519,OFF-AR-10003829,2.62,1.00,0.20,0.30
US-2014-123519,FUR-TA-10002645,136.53,1.00,0.40,-52.34
US-2014-123519,TEC-AC-10003033,263.96,1.00,0.20,42.89
CA-2014-155593,OFF-SU-10002522,11.64,3.00,0.00,3.38
CA-2017-136000,OFF-BI-10004828,40.18,3.00,0.20,14.56
US-2015-160857,FUR-FU-10001095,79.44,3.00,0.00,30.19
US-2015-160857,OFF-SU-10000157,357.93,3.00,0.00,7.16
US-2015-160857,FUR-CH-10002647,127.76,2.00,0.10,21.29
US-2015-160857,TEC-CO-10004115,2799.94,7.00,0.20,1014.98
US-2015-160857,OFF-PA-10003363,19.44,3.00,0.00,9.33
CA-2017-115805,TEC-PH-10003092,36.79,1.00,0.20,4.14
US-2014-143707,TEC-PH-10003655,5.94,3.00,0.00,1.60
CA-2017-116939,OFF-ST-10001476,177.55,5.00,0.00,47.94
CA-2015-124107,TEC-AC-10002049,619.95,5.00,0.00,111.59
CA-2015-124107,TEC-PH-10003875,29.16,3.00,0.00,8.46
CA-2015-124107,OFF-EN-10003286,57.96,7.00,0.00,27.24
CA-2015-124107,OFF-AP-10003971,29.40,3.00,0.10,5.23
CA-2017-126550,OFF-ST-10001031,81.40,5.00,0.00,21.16
CA-2015-138674,OFF-FA-10000304,8.72,5.00,0.20,2.29
CA-2015-138674,TEC-AC-10000358,91.18,3.00,0.20,4.56
CA-2015-138674,TEC-AC-10002800,159.97,4.00,0.20,29.99
CA-2016-165820,OFF-PA-10004735,12.96,2.00,0.00,6.22
CA-2014-103191,OFF-ST-10002574,331.54,3.00,0.20,-82.88
CA-2015-103933,TEC-AC-10004171,899.91,9.00,0.00,395.96
CA-2015-110548,TEC-PH-10002922,946.34,7.00,0.20,118.29
CA-2017-117324,TEC-AC-10003023,178.11,3.00,0.00,32.06
CA-2017-117324,OFF-AP-10003590,1089.75,3.00,0.00,305.13
CA-2017-117324,OFF-LA-10003510,61.06,2.00,0.00,28.09
CA-2017-117324,FUR-BO-10003159,459.92,4.00,0.00,41.39
CA-2017-117324,OFF-PA-10002713,27.52,4.00,0.00,12.66
CA-2017-143574,FUR-BO-10002598,638.82,9.00,0.00,185.26
CA-2017-143574,OFF-SU-10002537,30.69,3.00,0.00,7.98
CA-2017-143574,FUR-FU-10003976,25.16,2.00,0.00,8.55
CA-2014-111773,OFF-BI-10000174,13.92,3.00,0.20,4.87
CA-2014-148614,OFF-PA-10002893,19.36,2.00,0.00,9.29
CA-2014-148614,FUR-FU-10003194,19.30,2.00,0.00,5.79
CA-2017-156139,OFF-BI-10004233,38.38,3.00,0.20,13.43
US-2017-147886,OFF-PA-10000232,12.96,2.00,0.00,6.35
US-2017-147886,FUR-FU-10001095,26.48,1.00,0.00,10.06
US-2017-147886,TEC-MA-10004679,532.72,2.00,0.20,53.27
US-2017-147886,OFF-PA-10003651,26.72,4.00,0.00,12.83
US-2017-147886,OFF-PA-10000743,20.04,3.00,0.00,9.62
US-2017-147886,OFF-ST-10002743,795.48,7.00,0.00,7.95
US-2017-147886,FUR-FU-10003829,21.56,7.00,0.00,6.90
CA-2016-113733,TEC-PH-10002496,249.58,2.00,0.20,31.20
CA-2016-113733,TEC-AC-10002473,68.11,3.00,0.20,17.88
CA-2016-113733,TEC-AC-10004877,16.56,3.00,0.20,-2.48
CA-2017-104913,TEC-PH-10000923,74.95,5.00,0.00,36.73
CA-2014-145800,FUR-TA-10001539,355.46,3.00,0.50,-184.84
CA-2016-125850,OFF-LA-10003498,44.40,3.00,0.00,22.20
CA-2016-125850,OFF-LA-10004484,20.65,5.00,0.00,9.50
CA-2016-118514,FUR-CH-10000015,866.40,4.00,0.00,225.26
CA-2015-150749,OFF-AR-10003732,5.56,2.00,0.00,1.45
CA-2014-163748,OFF-AP-10004052,3.16,4.00,0.80,-8.53
CA-2014-163748,TEC-CO-10002095,1999.96,5.00,0.20,624.99
CA-2015-119634,FUR-FU-10004270,46.15,3.00,0.20,12.11
CA-2015-149300,TEC-MA-10000423,32.99,3.00,0.50,-1.98
US-2016-111528,OFF-ST-10001526,481.32,4.00,0.00,125.14
US-2016-111528,OFF-BI-10002194,6.38,1.00,0.20,2.15
CA-2017-158169,OFF-AP-10000828,542.94,3.00,0.00,152.02
CA-2017-158169,FUR-FU-10001473,54.92,4.00,0.00,19.77
CA-2015-162047,FUR-CH-10004983,1448.82,10.00,0.10,209.27
CA-2015-117772,OFF-ST-10003994,353.88,6.00,0.00,17.69
US-2014-126340,TEC-PH-10004447,333.58,3.00,0.20,25.02
CA-2016-149685,OFF-LA-10004545,60.14,6.00,0.20,20.30
CA-2017-126396,TEC-AC-10003116,85.20,6.00,0.20,20.24
CA-2015-154900,OFF-LA-10001641,3.15,1.00,0.00,1.51
CA-2015-154900,OFF-PA-10002377,22.72,4.00,0.00,10.22
CA-2015-103835,FUR-FU-10000010,14.91,3.00,0.00,4.62
CA-2015-103835,OFF-AP-10002651,1158.12,4.00,0.00,335.85
CA-2015-158939,TEC-CO-10002313,599.99,1.00,0.00,234.00
CA-2016-117408,OFF-ST-10001580,23.97,2.00,0.20,2.40
CA-2016-142398,FUR-CH-10001545,638.29,7.00,0.20,-31.91
CA-2016-142398,OFF-BI-10004826,13.21,1.00,0.20,4.62
CA-2016-105277,OFF-BI-10000301,15.53,3.00,0.20,5.82
CA-2016-112060,OFF-PA-10000994,104.85,1.00,0.00,50.33
CA-2014-105270,OFF-AR-10003156,30.48,3.00,0.00,7.92
CA-2014-105270,FUR-CH-10000988,112.65,1.00,0.20,11.26
US-2015-159513,TEC-MA-10003329,71.98,3.00,0.20,24.29
CA-2015-155586,OFF-AR-10001547,2.21,1.00,0.00,0.60
CA-2015-155586,OFF-EN-10003072,15.52,4.00,0.00,7.45
CA-2015-155586,OFF-PA-10000726,36.44,4.00,0.00,16.40
CA-2017-141117,FUR-BO-10001972,217.76,6.00,0.70,-384.72
CA-2017-141117,OFF-SU-10004664,39.07,6.00,0.20,4.40
CA-2017-141117,OFF-BI-10003676,22.64,7.00,0.70,-16.60
CA-2017-141117,OFF-AR-10003727,95.14,7.00,0.20,10.70
CA-2017-115070,FUR-FU-10003829,12.32,5.00,0.20,1.85
CA-2017-115070,OFF-BI-10003712,4.42,3.00,0.70,-3.09
CA-2017-140186,OFF-FA-10002280,35.00,7.00,0.00,16.80
CA-2017-140186,FUR-CH-10002961,72.78,1.00,0.20,0.00
CA-2017-140186,OFF-AP-10002578,97.84,2.00,0.00,25.44
CA-2017-140186,FUR-FU-10004848,51.75,1.00,0.00,15.53
CA-2017-140186,OFF-BI-10003364,46.67,2.00,0.20,16.34
CA-2014-124856,OFF-ST-10002615,1395.54,9.00,0.00,362.84
CA-2014-124856,FUR-FU-10000521,117.36,4.00,0.00,36.38
CA-2014-124856,OFF-LA-10000121,18.90,3.00,0.00,8.69
CA-2014-124856,OFF-PA-10001289,77.52,2.00,0.00,37.98
CA-2014-166716,FUR-CH-10004495,421.37,2.00,0.30,-6.02
CA-2014-123225,TEC-PH-10000895,575.97,4.00,0.20,43.20
CA-2014-123225,OFF-PA-10000552,10.37,2.00,0.20,3.63
CA-2015-163440,TEC-PH-10000376,15.98,2.00,0.20,1.20
US-2017-106796,OFF-AR-10003504,10.27,3.00,0.20,1.16
CA-2017-113873,OFF-ST-10000943,61.79,4.00,0.20,6.18
CA-2017-113873,FUR-BO-10003441,206.00,3.00,0.32,-27.26
CA-2016-149783,OFF-PA-10002195,12.19,3.00,0.20,4.11
CA-2016-149783,OFF-AP-10001205,87.17,2.00,0.20,8.72
CA-2016-149783,OFF-AR-10002987,31.74,2.00,0.20,8.33
CA-2016-125017,FUR-FU-10000723,132.22,4.00,0.20,-18.18
US-2015-163279,OFF-PA-10003127,105.52,4.00,0.00,48.54
US-2015-163279,FUR-FU-10000747,91.96,2.00,0.00,15.63
US-2015-163279,TEC-PH-10001795,1487.98,3.00,0.20,186.00
CA-2015-150196,OFF-PA-10003797,19.44,3.00,0.00,9.33
US-2015-106495,TEC-AC-10002718,11.67,1.00,0.20,-0.73
CA-2014-124730,TEC-PH-10002170,279.96,4.00,0.00,78.39
CA-2014-124730,OFF-BI-10001078,12.91,3.00,0.20,4.68
CA-2014-124730,OFF-BI-10001031,17.09,4.00,0.20,5.77
CA-2014-124730,OFF-LA-10001158,93.15,9.00,0.00,44.71
CA-2014-124730,OFF-LA-10001613,11.52,4.00,0.00,5.64
CA-2017-117632,OFF-SU-10000157,238.62,2.00,0.00,4.77
CA-2017-117632,OFF-AP-10004868,7.77,1.00,0.00,2.10
CA-2017-117632,FUR-TA-10001520,285.48,5.00,0.20,-10.71
CA-2017-117632,OFF-BI-10001900,19.17,4.00,0.20,6.47
CA-2014-115056,OFF-AP-10003971,26.14,3.00,0.20,1.96
CA-2017-161067,OFF-PA-10000418,419.40,4.00,0.00,201.31
CA-2017-161067,FUR-CH-10004626,90.80,1.00,0.10,14.12
CA-2017-161067,FUR-CH-10004860,181.76,2.00,0.10,-8.08
CA-2017-161067,OFF-AR-10003251,5.56,2.00,0.00,2.22
CA-2016-122063,FUR-TA-10004575,581.96,2.00,0.00,104.75
CA-2016-122063,FUR-CH-10004754,29.98,1.00,0.00,8.09
CA-2015-111206,TEC-AC-10003095,519.96,4.00,0.00,176.79
CA-2016-142895,OFF-LA-10000262,6.26,3.00,0.20,2.04
CA-2016-142895,FUR-CH-10002961,363.92,5.00,0.20,0.00
CA-2015-101868,OFF-BI-10003876,64.20,5.00,0.70,-42.80
CA-2015-101868,OFF-BI-10002133,38.52,3.00,0.70,-26.96
CA-2015-101868,TEC-AC-10004396,72.60,5.00,0.20,-8.17
CA-2017-133207,TEC-PH-10004100,57.57,4.00,0.20,5.76
CA-2015-132948,OFF-ST-10000636,83.70,5.00,0.00,3.35
CA-2015-134992,OFF-PA-10001972,32.40,5.00,0.00,15.55
CA-2015-134992,FUR-FU-10002554,47.98,2.00,0.00,11.04
CA-2015-126725,TEC-PH-10003174,415.97,4.00,0.20,52.00
CA-2015-126725,OFF-ST-10001418,304.90,5.00,0.00,6.10
CA-2015-126725,FUR-FU-10002813,80.96,4.00,0.00,29.15
CA-2015-126725,OFF-ST-10000129,777.21,7.00,0.00,54.40
CA-2015-126725,OFF-PA-10001639,32.40,5.00,0.00,15.55
CA-2015-126725,FUR-CH-10001708,225.57,2.00,0.20,2.82
CA-2015-126725,FUR-FU-10001591,36.60,3.00,0.00,15.37
CA-2015-121783,OFF-AP-10003849,715.64,2.00,0.00,178.91
CA-2015-121783,OFF-ST-10000078,795.51,3.00,0.00,143.19
CA-2015-121783,TEC-CO-10001571,549.99,1.00,0.00,275.00
CA-2015-121783,OFF-BI-10001658,74.76,3.00,0.00,34.39
CA-2015-121783,FUR-FU-10004351,29.22,3.00,0.00,12.86
US-2014-138835,OFF-BI-10003314,9.64,2.00,0.00,4.72
CA-2015-112214,OFF-ST-10001505,33.49,7.00,0.20,-1.26
CA-2015-112214,OFF-SU-10003567,23.04,3.00,0.20,-4.90
CA-2015-112214,OFF-BI-10002982,1.36,1.00,0.80,-2.18
CA-2015-112214,FUR-FU-10002364,14.76,5.00,0.60,-11.44
US-2017-153255,FUR-BO-10004218,239.67,2.00,0.15,14.10
CA-2015-108119,FUR-TA-10002530,301.96,2.00,0.00,45.29
CA-2015-157434,OFF-PA-10001526,7.97,2.00,0.20,2.89
CA-2016-101525,OFF-PA-10001497,109.92,2.00,0.00,53.86
CA-2016-101525,OFF-PA-10003936,19.44,3.00,0.00,9.33
CA-2016-101525,OFF-AR-10000716,11.16,2.00,0.00,4.35
US-2014-117968,OFF-AP-10002765,79.47,3.00,0.00,22.25
US-2014-117968,OFF-AR-10004165,4.56,2.00,0.00,2.01
US-2014-117968,FUR-CH-10002335,1133.35,5.00,0.00,294.67
CA-2016-158211,OFF-AR-10004078,4.67,1.00,0.20,0.58
CA-2016-158211,OFF-BI-10002026,104.58,6.00,0.70,-80.18
CA-2016-152247,FUR-CH-10001215,1603.14,4.00,0.20,100.20
CA-2016-128223,FUR-TA-10001771,1293.49,7.00,0.20,80.84
CA-2016-154235,FUR-FU-10004006,127.95,3.00,0.00,21.75
CA-2017-129910,OFF-ST-10003282,59.76,1.00,0.00,16.73
CA-2017-133095,OFF-BI-10002353,108.08,7.00,0.00,54.04
CA-2017-133095,OFF-BI-10004141,9.54,3.00,0.00,4.39
CA-2015-130554,OFF-AR-10001954,11.74,3.00,0.20,1.03
CA-2014-152443,OFF-BI-10001071,447.86,7.00,0.00,219.45
CA-2014-152443,OFF-PA-10003022,17.94,3.00,0.00,8.79
CA-2014-152443,OFF-AP-10001293,245.88,6.00,0.00,68.85
CA-2016-133319,OFF-PA-10001815,192.16,4.00,0.00,92.24
CA-2016-133935,FUR-CH-10001215,801.57,2.00,0.20,50.10
CA-2016-133935,OFF-PA-10000100,368.91,9.00,0.00,180.77
CA-2016-133935,FUR-CH-10002880,885.53,9.00,0.20,-99.62
CA-2016-136301,FUR-FU-10004712,28.28,2.00,0.00,7.35
CA-2016-136301,OFF-SU-10000151,4912.59,3.00,0.00,196.50
US-2014-109456,OFF-BI-10000136,14.35,3.00,0.20,5.02
US-2014-109456,TEC-AC-10003610,179.97,3.00,0.00,86.39
CA-2017-151596,OFF-ST-10001837,42.76,1.00,0.00,11.12
CA-2015-147879,OFF-PA-10001952,45.68,2.00,0.00,21.01
CA-2016-166625,OFF-BI-10002414,25.06,2.00,0.00,11.78
CA-2016-146157,OFF-PA-10001790,38.43,1.00,0.20,13.45
CA-2016-146157,OFF-ST-10001590,21.57,2.00,0.20,1.62
CA-2016-146157,TEC-AC-10003657,81.58,3.00,0.20,2.04
CA-2017-159954,OFF-BI-10004876,2.78,1.00,0.00,1.36
CA-2017-100825,OFF-ST-10003123,99.87,3.00,0.00,23.97
CA-2014-168305,OFF-LA-10003498,44.40,3.00,0.00,22.20
CA-2014-168305,OFF-PA-10004947,21.40,5.00,0.00,9.63
CA-2016-167682,FUR-FU-10003799,71.12,4.00,0.00,22.05
CA-2016-167682,TEC-PH-10000673,259.96,4.00,0.00,124.78
CA-2017-108000,OFF-EN-10002621,9.78,1.00,0.00,4.89
CA-2015-146465,OFF-BI-10004528,24.19,9.00,0.20,7.56
CA-2016-159639,FUR-FU-10001889,31.56,3.00,0.00,10.41
US-2017-153948,OFF-PA-10000157,59.94,3.00,0.00,28.17
US-2017-153948,OFF-PA-10002764,45.36,4.00,0.00,22.23
US-2017-153948,OFF-PA-10000143,26.40,5.00,0.00,12.67
US-2017-153948,OFF-LA-10000414,41.40,4.00,0.00,19.87
US-2017-153948,TEC-AC-10003441,16.95,1.00,0.00,1.02
US-2016-113985,OFF-BI-10002353,24.70,2.00,0.20,9.26
US-2016-113985,OFF-AP-10001303,59.70,3.00,0.00,26.87
US-2016-113985,FUR-FU-10003026,14.52,3.00,0.00,5.66
US-2016-113985,OFF-BI-10000632,104.18,3.00,0.20,33.86
CA-2016-155383,OFF-ST-10001328,46.53,3.00,0.00,13.03
CA-2014-120432,OFF-SU-10004661,25.50,3.00,0.00,6.63
US-2015-126977,OFF-ST-10000617,14.90,5.00,0.00,1.04
US-2015-126977,OFF-LA-10002762,87.71,7.00,0.00,41.22
US-2015-126977,FUR-CH-10001973,199.76,2.00,0.10,8.88
US-2015-126977,OFF-ST-10003058,94.60,4.00,0.00,27.43
US-2015-126977,FUR-BO-10004834,4228.70,6.00,0.20,158.58
US-2015-126977,FUR-BO-10002213,2003.92,5.00,0.20,-25.05
US-2015-126977,TEC-PH-10002170,209.97,3.00,0.00,58.79
US-2015-126977,TEC-AC-10003033,659.90,2.00,0.00,217.77
US-2015-126977,OFF-PA-10004071,110.96,2.00,0.00,53.26
US-2015-126977,TEC-PH-10000169,67.80,4.00,0.00,1.36
CA-2016-130288,FUR-TA-10002958,313.18,2.00,0.40,-120.05
CA-2017-146458,OFF-AR-10001177,22.96,7.00,0.00,6.66
CA-2017-150420,TEC-AC-10004975,1099.50,10.00,0.00,362.84
US-2014-118997,FUR-TA-10001086,1215.92,8.00,0.00,316.14
CA-2014-114314,OFF-LA-10000240,7.31,1.00,0.00,3.44
CA-2014-114314,FUR-FU-10002107,8.92,4.00,0.00,3.92
US-2017-169551,FUR-BO-10001519,87.21,3.00,0.50,-45.35
US-2017-169551,OFF-PA-10004100,15.55,3.00,0.20,5.44
US-2017-169551,TEC-PH-10001363,683.99,2.00,0.40,-114.00
US-2017-169551,OFF-ST-10004835,13.39,3.00,0.20,1.00
US-2017-169551,TEC-AC-10002018,16.78,3.00,0.20,4.82
US-2017-169551,TEC-AC-10003033,527.92,2.00,0.20,85.79
CA-2016-103107,FUR-FU-10000221,25.40,5.00,0.00,8.64
CA-2016-103107,TEC-PH-10001198,177.48,3.00,0.20,19.97
CA-2016-103107,TEC-PH-10002564,71.98,3.00,0.20,9.00
CA-2017-122077,TEC-PH-10003811,95.99,1.00,0.20,9.60
CA-2017-122077,OFF-LA-10004178,13.22,4.00,0.20,4.30
CA-2017-112431,TEC-AC-10001465,435.84,12.00,0.00,130.75
CA-2017-112431,OFF-AR-10000940,5.88,2.00,0.00,1.59
CA-2016-151092,TEC-PH-10001700,211.17,4.00,0.20,18.48
CA-2014-104178,FUR-FU-10000771,6.28,1.00,0.00,2.64
